TransactionID,AccountID,TransactionDate,TransactionAmount,TransactionType,TransactionChannel,ProductID,Status
4002,32,8/23/2024,-4385.89,Credit,Web,1003,Failed
4003,16,3/24/2020,-2591.83,Credit,Mobile,1015,Success
4004,39,11/8/2024,299.56,Debit,Mobile,1011,Success
4005,95,11/11/2021,658.45,Debit,Mobile,1004,Failed
4006,162,5/9/2022,3437.83,Debit,ATM,1021,Success
4007,173,6/24/2020,4749.9,Debit,Mobile,1018,Success
4008,137,7/21/2022,-3547.13,Credit,Web,1016,Success
4009,153,7/17/2024,-3259.34,Credit,Web,1004,Success
4010,108,3/14/2022,-3476.31,Credit,Mobile,1013,Success
4011,117,12/17/2024,-1990.79,Credit,ATM,1001,Success
4012,35,5/13/2025,4178.33,Debit,ATM,1014,Success
4013,7,5/4/2023,2613.91,Debit,Mobile,1016,Success
4014,88,7/27/2023,3180.84,Debit,Mobile,1008,Success
4015,49,9/20/2023,3367.52,Debit,Mobile,1003,Success
4016,28,3/23/2021,1283.34,Debit,Mobile,1023,Success
4017,171,7/11/2022,4873.82,Debit,ATM,1003,Success
4018,2,2/11/2025,3276.13,Debit,Mobile,1018,Success
4019,110,12/27/2020,3890.37,Debit,Mobile,1006,Success
4020,110,11/10/2021,-212.17,Credit,Mobile,1010,Success
4021,142,7/27/2023,-1741.52,Credit,Mobile,1000,Success
4022,88,4/23/2025,770.99,Debit,Mobile,1001,Success
4023,159,8/19/2025,3397.6,Debit,Web,1005,Success
4024,114,10/17/2020,-4876.58,Credit,Mobile,1018,Success
4025,193,9/8/2024,4374.25,Debit,Mobile,1004,Success
4026,2,7/5/2022,2142.06,Debit,Mobile,1014,Success
4027,153,1/6/2021,-2975.98,Credit,ATM,1023,Success
4028,107,1/29/2020,3706.72,Debit,ATM,1001,Success
4029,80,7/26/2020,-3361.25,Credit,Web,1020,Success
4030,8,1/23/2020,-986.65,Credit,ATM,1017,Success
4031,163,11/16/2021,-899.75,Credit,Mobile,1014,Success
4032,6,9/25/2023,3354.66,Debit,Web,1013,Success
4033,137,3/24/2021,4267.6,Debit,ATM,1021,Success
4034,145,11/18/2022,215.88,Debit,ATM,1006,Failed
4035,156,9/19/2022,1637.16,Debit,Mobile,1004,Success
4036,171,1/22/2021,1883.82,Debit,Mobile,1020,Success
4037,59,2/6/2024,4097.45,Debit,Mobile,1020,Success
4038,155,9/8/2023,-4595.95,Credit,Web,1015,Success
4039,128,11/4/2020,90.62,Debit,Mobile,1009,Success
4040,127,7/26/2021,-313.84,Credit,ATM,1005,Success
4041,177,1/27/2021,-4679.59,Credit,Mobile,1017,Success
4042,161,4/8/2025,347.28,Debit,Mobile,1007,Success
4043,124,1/1/2021,-1680.44,Credit,Web,1014,Success
4044,129,8/18/2023,-3815.06,Credit,ATM,1011,Failed
4045,122,1/19/2025,3197.46,Debit,ATM,1006,Success
4046,153,1/2/2023,-3003.48,Credit,Web,1004,Success
4047,85,8/8/2025,4634.13,Debit,ATM,1019,Success
4048,49,1/14/2024,-4136.12,Credit,Mobile,1026,Failed
4049,45,3/28/2022,2096.21,Debit,ATM,1002,Success
4050,150,6/16/2024,2207.21,Debit,Mobile,1004,Success
4051,93,2/14/2022,-3631.78,Credit,Mobile,1003,Success
4052,121,5/6/2023,-387.66,Credit,Mobile,1021,Success
4053,126,12/20/2021,-4336.71,Credit,Web,1001,Success
4054,143,7/14/2020,442.21,Debit,Web,1004,Success
4055,4,7/17/2025,-1220.03,Credit,Mobile,1019,Success
4056,153,10/11/2020,1688.82,Debit,Mobile,1013,Success
4057,52,1/26/2025,3198.49,Debit,ATM,1025,Success
4058,17,1/26/2023,791.85,Debit,Mobile,1021,Success
4059,138,2/13/2020,1475.57,Debit,ATM,1014,Success
4060,33,11/28/2025,988.9,Debit,Web,1000,Failed
4061,148,1/17/2020,1887.89,Debit,Web,1007,Success
4062,184,4/26/2025,658.93,Debit,Mobile,1011,Success
4063,155,11/13/2024,4063.51,Debit,Mobile,1001,Success
4064,33,3/15/2025,-3214.38,Credit,Mobile,1026,Success
4065,45,8/6/2021,324.97,Debit,Web,1006,Success
4066,189,4/19/2022,-3651.55,Credit,ATM,1005,Failed
4067,57,7/15/2023,2297.66,Debit,ATM,1014,Success
4068,100,12/14/2023,3097.32,Debit,Web,1002,Success
4069,154,3/11/2022,-1740.6,Credit,ATM,1022,Success
4070,3,2/20/2023,1981.48,Debit,ATM,1013,Success
4071,115,2/11/2024,-3462.31,Credit,Web,1023,Success
4072,41,2/3/2024,-3731.94,Credit,Mobile,1022,Success
4073,1,1/31/2021,-2403.86,Credit,ATM,1017,Success
4074,170,9/17/2025,-2326.68,Credit,Mobile,1003,Success
4075,47,9/18/2024,-3106.56,Credit,Web,1005,Success
4076,174,11/12/2021,-4861.73,Credit,Web,1012,Success
4077,124,5/28/2025,2213.06,Debit,Mobile,1021,Failed
4078,124,8/25/2023,-3562.33,Credit,Web,1006,Success
4079,115,7/21/2024,-4585.64,Credit,Mobile,1021,Success
4080,5,11/24/2023,3020.13,Debit,Mobile,1013,Success
4081,159,1/20/2024,-4475.21,Credit,Mobile,1011,Success
4082,35,10/1/2020,1922.44,Debit,ATM,1009,Success
4083,45,6/2/2024,714.39,Debit,Web,1006,Success
4084,161,5/17/2020,2929.42,Debit,ATM,1022,Success
4085,74,4/29/2023,-4499.65,Credit,Mobile,1024,Failed
4086,177,10/1/2025,864.86,Debit,Mobile,1011,Success
4087,20,4/30/2022,4870.6,Debit,Mobile,1001,Success
4088,177,5/4/2020,2619.15,Debit,Web,1015,Success
4089,80,7/3/2022,-3077.88,Credit,Mobile,1002,Success
4090,151,7/5/2023,-3742.55,Credit,ATM,1012,Success
4091,79,9/4/2023,4803.44,Debit,Mobile,1022,Success
4092,7,3/25/2022,140.03,Debit,Mobile,1009,Success
4093,64,8/2/2020,2150.38,Debit,Web,1024,Success
4094,54,8/28/2024,-4971.53,Credit,Mobile,1025,Success
4095,28,1/13/2020,-2034.76,Credit,Mobile,1013,Success
4096,170,4/22/2024,-4479.05,Credit,Web,1012,Success
4097,114,1/29/2020,1888.01,Debit,Mobile,1022,Failed
4098,94,9/21/2021,-1417.74,Credit,Web,1015,Success
4099,182,2/20/2025,4931.64,Debit,Mobile,1016,Success
4100,158,11/28/2021,1509.57,Debit,Mobile,1026,Success
4101,151,6/8/2024,-4255.92,Credit,Mobile,1012,Success
4102,66,1/10/2023,4667.44,Debit,ATM,1012,Failed
4103,39,5/20/2024,2376.95,Debit,Web,1010,Success
4104,48,5/13/2021,2327.25,Debit,Mobile,1026,Success
4105,75,7/4/2021,-3985.59,Credit,Web,1017,Success
4106,92,8/17/2025,-3271.99,Credit,Mobile,1007,Success
4107,33,5/7/2024,2801.93,Debit,Mobile,1004,Success
4108,11,7/13/2025,1924.84,Debit,Web,1017,Success
4109,163,4/8/2024,2875.23,Debit,Mobile,1003,Success
4110,165,7/24/2022,4198.38,Debit,Mobile,1019,Success
4111,147,9/5/2022,1036.81,Debit,ATM,1011,Success
4112,14,6/17/2020,4527.37,Debit,Web,1008,Success
4113,23,3/2/2025,1082.51,Debit,ATM,1008,Success
4114,171,5/22/2021,-3853.3,Credit,Mobile,1000,Success
4115,57,6/11/2025,4771.2,Debit,Mobile,1006,Success
4116,12,7/29/2025,2696.64,Debit,Mobile,1021,Success
4117,180,10/24/2020,-1604.74,Credit,Mobile,1002,Success
4118,144,9/30/2025,745.94,Debit,Mobile,1020,Success
4119,3,11/29/2022,430.65,Debit,Mobile,1016,Success
4120,23,5/28/2022,3311.07,Debit,Mobile,1014,Success
4121,14,7/20/2021,789.8,Debit,ATM,1019,Success
4122,184,10/23/2020,-2986.71,Credit,ATM,1025,Success
4123,132,9/24/2025,2578.03,Debit,Mobile,1014,Success
4124,61,1/1/2022,-1926.3,Credit,Mobile,1017,Success
4125,103,5/15/2024,659.48,Debit,Web,1013,Success
4126,113,10/3/2025,-4104.64,Credit,Mobile,1008,Success
4127,138,2/25/2020,3963.73,Debit,Web,1008,Success
4128,96,7/4/2024,4863.22,Debit,Web,1013,Success
4129,144,12/4/2025,-3930.81,Credit,ATM,1002,Success
4130,91,8/17/2021,-1735.77,Credit,ATM,1002,Success
4131,40,11/3/2023,-3809.55,Credit,Mobile,1023,Success
4132,33,8/27/2023,-2709.21,Credit,Web,1010,Success
4133,32,8/2/2022,972.3,Debit,ATM,1009,Success
4134,78,11/14/2023,1028.37,Debit,Mobile,1019,Success
4135,55,3/8/2023,1702.68,Debit,Mobile,1022,Success
4136,148,12/8/2022,4561.1,Debit,Mobile,1012,Success
4137,189,10/11/2022,248.82,Debit,Mobile,1026,Success
4138,98,2/13/2023,4294.15,Debit,ATM,1026,Success
4139,33,10/17/2024,3762.25,Debit,Web,1026,Success
4140,3,5/14/2020,-2279.9,Credit,Mobile,1019,Success
4141,59,4/20/2024,3933.42,Debit,ATM,1023,Success
4142,125,5/3/2024,-380.41,Credit,Mobile,1016,Success
4143,106,7/12/2025,-3919.73,Credit,Web,1007,Success
4144,55,4/18/2025,4649,Debit,Mobile,1018,Success
4145,170,8/13/2020,1697.97,Debit,Mobile,1011,Success
4146,50,6/10/2025,-4580.35,Credit,ATM,1001,Success
4147,171,10/9/2020,-3904.69,Credit,Mobile,1023,Success
4148,111,11/23/2020,1404.3,Debit,Web,1006,Success
4149,86,6/13/2023,-402.26,Credit,Mobile,1015,Success
4150,46,6/16/2023,-2271.13,Credit,Mobile,1003,Success
4151,55,2/28/2021,-1214.79,Credit,Mobile,1026,Success
4152,71,9/10/2025,-2665.19,Credit,Mobile,1001,Success
4153,192,6/26/2025,1722.1,Debit,Mobile,1019,Success
4154,57,1/6/2025,1994.4,Debit,Web,1021,Success
4155,116,9/15/2022,4164.6,Debit,Mobile,1026,Failed
4156,96,1/15/2023,3901.56,Debit,Mobile,1013,Failed
4157,83,8/27/2025,-4653.15,Credit,Mobile,1019,Success
4158,99,12/10/2022,4006.95,Debit,Mobile,1026,Failed
4159,130,3/18/2024,2825.71,Debit,Mobile,1014,Success
4160,92,11/9/2021,-4181.4,Credit,Mobile,1014,Success
4161,112,6/30/2022,150.95,Debit,ATM,1025,Success
4162,143,5/10/2020,-345.07,Credit,Mobile,1012,Success
4163,169,3/10/2020,-3045.78,Credit,ATM,1023,Success
4164,152,3/25/2024,3761.58,Debit,Web,1011,Success
4165,177,4/3/2022,-2985.63,Credit,Web,1001,Success
4166,98,10/23/2025,4090.76,Debit,ATM,1009,Success
4167,139,9/15/2023,1059.37,Debit,Mobile,1024,Success
4168,56,5/1/2021,1229.17,Debit,ATM,1013,Success
4169,24,2/18/2023,1000.09,Debit,Mobile,1002,Success
4170,86,8/4/2023,1538.94,Debit,Mobile,1021,Success
4171,36,12/26/2023,1740.4,Debit,Web,1025,Success
4172,54,6/11/2025,898.85,Debit,ATM,1012,Success
4173,103,8/22/2021,-3956.77,Credit,Mobile,1020,Success
4174,26,11/16/2023,2456.39,Debit,Mobile,1010,Success
4175,58,3/12/2023,2986.56,Debit,Web,1006,Failed
4176,88,4/17/2023,3213.96,Debit,Web,1020,Success
4177,189,2/6/2021,2632.15,Debit,Web,1009,Success
4178,155,8/3/2025,4519.84,Debit,Mobile,1019,Success
4179,128,3/3/2022,3507.21,Debit,Web,1023,Success
4180,171,9/18/2025,3183.27,Debit,Web,1008,Failed
4181,164,6/5/2025,1536.66,Debit,Mobile,1022,Success
4182,16,9/13/2022,-2652.14,Credit,ATM,1005,Success
4183,47,3/14/2024,1929.43,Debit,ATM,1010,Success
4184,83,3/12/2020,1475.73,Debit,Web,1008,Success
4185,15,2/11/2022,1517.66,Debit,Mobile,1010,Success
4186,61,9/24/2024,-1474.68,Credit,Mobile,1025,Success
4187,140,4/5/2021,3685.27,Debit,Mobile,1016,Success
4188,28,11/11/2021,-1804.13,Credit,ATM,1001,Success
4189,14,2/11/2020,-3248.06,Credit,Mobile,1016,Success
4190,157,4/16/2020,-2676.15,Credit,Mobile,1005,Success
4191,173,2/1/2022,4350.99,Debit,ATM,1021,Success
4192,144,4/25/2020,-4707.39,Credit,Web,1024,Success
4193,153,8/25/2021,4599.55,Debit,ATM,1009,Success
4194,157,8/21/2024,4701.78,Debit,Web,1010,Success
4195,118,5/5/2023,2778.62,Debit,ATM,1022,Success
4196,92,8/12/2023,-3193.42,Credit,Mobile,1005,Success
4197,140,2/25/2023,-448.06,Credit,Web,1005,Success
4198,132,10/4/2022,-859.57,Credit,Web,1014,Success
4199,189,4/21/2020,2864.38,Debit,Mobile,1011,Success
4200,165,4/11/2020,2607.33,Debit,ATM,1004,Success
4201,166,8/11/2022,2587.83,Debit,Mobile,1004,Success
4202,57,9/27/2023,4754.51,Debit,ATM,1021,Success
4203,147,4/6/2021,2972.59,Debit,Mobile,1015,Success
4204,50,7/23/2020,2971.03,Debit,Mobile,1019,Success
4205,89,1/23/2023,609.4,Debit,ATM,1021,Success
4206,166,3/14/2020,190.22,Debit,Mobile,1014,Success
4207,16,11/27/2022,3442.8,Debit,Mobile,1001,Success
4208,9,3/28/2023,-2476.11,Credit,ATM,1018,Success
4209,36,3/30/2025,-2923.58,Credit,Web,1021,Success
4210,27,11/24/2022,1526.87,Debit,Web,1016,Success
4211,110,5/24/2021,1235.84,Debit,ATM,1018,Success
4212,118,8/9/2023,1942.11,Debit,Web,1007,Success
4213,145,11/19/2025,-3745.56,Credit,Mobile,1016,Success
4214,142,5/21/2023,-4166.74,Credit,Mobile,1008,Success
4215,27,8/25/2022,-389.44,Credit,Mobile,1004,Success
4216,51,4/3/2023,423.5,Debit,Mobile,1018,Success
4217,181,3/14/2022,-3426.71,Credit,Mobile,1019,Success
4218,91,5/16/2021,2739.03,Debit,ATM,1015,Success
4219,148,4/24/2024,-4935.02,Credit,Mobile,1024,Success
4220,80,11/11/2024,3963.59,Debit,Mobile,1004,Success
4221,156,9/22/2021,3519.64,Debit,Web,1006,Success
4222,131,4/18/2025,251.59,Debit,Mobile,1010,Failed
4223,42,4/7/2025,-1572.74,Credit,Web,1005,Success
4224,35,10/3/2022,-2512.61,Credit,Web,1009,Success
4225,183,4/20/2021,4632.14,Debit,Web,1010,Success
4226,32,5/9/2025,607.59,Debit,ATM,1018,Failed
4227,110,1/11/2020,3075.89,Debit,Web,1002,Success
4228,38,2/2/2024,-1617.17,Credit,Mobile,1004,Success
4229,50,4/27/2024,-1248.52,Credit,ATM,1010,Success
4230,125,8/28/2020,3366.3,Debit,Web,1023,Success
4231,67,10/14/2023,986.08,Debit,Mobile,1007,Success
4232,70,3/31/2020,-2323.78,Credit,Mobile,1008,Success
4233,167,12/11/2020,489.79,Debit,Web,1003,Success
4234,47,7/8/2021,2897.5,Debit,ATM,1020,Success
4235,187,3/20/2020,3875.61,Debit,Mobile,1018,Success
4236,24,12/9/2020,4470.58,Debit,ATM,1016,Failed
4237,171,3/13/2022,-2684,Credit,Web,1005,Success
4238,99,3/16/2020,-4782.92,Credit,Mobile,1004,Success
4239,106,9/20/2024,-3742.51,Credit,Mobile,1007,Success
4240,107,8/15/2022,2284.88,Debit,Mobile,1003,Success
4241,75,4/30/2023,434.51,Debit,Web,1016,Success
4242,7,10/2/2021,-4803.85,Credit,Mobile,1017,Success
4243,98,4/15/2024,-90.99,Credit,Web,1016,Success
4244,70,6/18/2021,-4345.92,Credit,Mobile,1007,Success
4245,75,3/16/2021,1736.25,Debit,Mobile,1018,Success
4246,19,3/29/2025,4061.39,Debit,ATM,1006,Success
4247,173,5/22/2023,3778.23,Debit,Web,1022,Success
4248,165,8/3/2022,1951.64,Debit,ATM,1000,Success
4249,112,9/4/2025,4547.5,Debit,Mobile,1025,Success
4250,142,4/1/2021,2545.05,Debit,Web,1010,Success
4251,49,8/27/2021,2795.87,Debit,ATM,1013,Success
4252,59,7/29/2025,3514.23,Debit,Mobile,1002,Success
4253,124,2/1/2020,3738.45,Debit,ATM,1010,Success
4254,15,4/26/2023,-1016.08,Credit,Web,1004,Success
4255,60,5/15/2020,4149.8,Debit,ATM,1003,Failed
4256,12,5/10/2024,2875.85,Debit,ATM,1007,Success
4257,79,6/24/2024,780.36,Debit,Mobile,1020,Success
4258,107,10/17/2020,-2020.4,Credit,Web,1022,Success
4259,134,1/12/2020,2531.36,Debit,Mobile,1020,Success
4260,75,12/12/2025,1112.89,Debit,ATM,1000,Success
4261,140,11/19/2021,628.83,Debit,ATM,1007,Success
4262,6,11/16/2020,-4626.69,Credit,ATM,1015,Success
4263,10,8/19/2020,3744.66,Debit,Mobile,1006,Success
4264,54,3/15/2024,-1887.87,Credit,Mobile,1015,Success
4265,87,10/18/2023,1814.92,Debit,Mobile,1002,Success
4266,147,6/30/2025,-3149.8,Credit,Mobile,1025,Success
4267,39,4/9/2020,4526.46,Debit,Web,1002,Success
4268,14,8/23/2022,1130.61,Debit,Web,1020,Success
4269,7,5/16/2024,2319.24,Debit,Mobile,1007,Success
4270,101,6/13/2023,2693.53,Debit,Mobile,1010,Success
4271,11,7/13/2023,-1677.7,Credit,Mobile,1008,Success
4272,59,2/6/2023,-502.99,Credit,Mobile,1024,Success
4273,54,11/12/2024,2585.65,Debit,Mobile,1024,Success
4274,104,10/25/2022,3665.77,Debit,Web,1001,Success
4275,29,9/29/2020,3609.41,Debit,Mobile,1008,Success
4276,79,5/30/2024,2321.41,Debit,Mobile,1014,Success
4277,22,6/20/2024,1443.88,Debit,Mobile,1000,Failed
4278,90,12/15/2025,-1167.76,Credit,Mobile,1016,Success
4279,163,10/18/2021,3215.88,Debit,ATM,1004,Success
4280,59,9/17/2025,-3528.49,Credit,ATM,1020,Failed
4281,176,4/15/2023,4462.67,Debit,Mobile,1015,Success
4282,16,10/23/2020,450,Debit,Web,1019,Success
4283,66,6/24/2020,-2111.73,Credit,ATM,1015,Success
4284,149,9/28/2021,1831,Debit,Web,1026,Failed
4285,140,10/22/2022,3930.5,Debit,Mobile,1018,Success
4286,126,2/23/2024,3827.57,Debit,Mobile,1010,Success
4287,72,4/26/2024,-519.94,Credit,Mobile,1015,Success
4288,59,10/4/2023,-168.8,Credit,Web,1024,Success
4289,190,5/22/2020,4036.95,Debit,Mobile,1010,Success
4290,178,8/22/2021,385.84,Debit,Mobile,1019,Success
4291,60,2/12/2023,-4235.98,Credit,Web,1018,Success
4292,110,8/25/2022,-4139.64,Credit,Web,1017,Success
4293,117,1/6/2022,1386.61,Debit,Web,1013,Success
4294,35,10/30/2023,-1140.33,Credit,Web,1022,Success
4295,94,3/5/2021,-977.06,Credit,Web,1001,Success
4296,92,2/20/2021,2174.06,Debit,Mobile,1003,Success
4297,98,2/11/2024,4171.1,Debit,Mobile,1019,Success
4298,165,12/20/2022,-1283.32,Credit,Web,1009,Failed
4299,186,5/30/2024,-3431.72,Credit,Mobile,1012,Success
4300,7,4/30/2024,277.67,Debit,Mobile,1000,Success
4301,157,9/9/2023,4027.32,Debit,Mobile,1022,Success
4302,156,6/24/2023,1981.87,Debit,Web,1002,Success
4303,75,12/23/2023,3831.71,Debit,Web,1008,Success
4304,48,8/14/2020,-1514.76,Credit,Mobile,1020,Success
4305,46,10/23/2021,2786.81,Debit,Mobile,1001,Success
4306,136,3/26/2022,-2133.89,Credit,Web,1007,Success
4307,170,2/11/2024,2595.32,Debit,Web,1021,Success
4308,114,8/23/2025,4156.37,Debit,Mobile,1026,Success
4309,47,12/28/2021,4922.13,Debit,Mobile,1012,Success
4310,150,7/19/2022,-1249.04,Credit,Mobile,1002,Success
4311,189,1/30/2020,3619.36,Debit,Web,1009,Success
4312,140,7/11/2022,3574.94,Debit,Mobile,1011,Success
4313,122,12/29/2024,3115.55,Debit,Mobile,1020,Success
4314,82,6/18/2021,-2541.3,Credit,Web,1021,Success
4315,30,4/16/2020,-3586.53,Credit,Mobile,1015,Success
4316,182,1/31/2025,-4641.59,Credit,ATM,1024,Success
4317,82,8/20/2024,722.1,Debit,Web,1003,Success
4318,25,4/20/2022,-2704.23,Credit,Mobile,1015,Success
4319,13,3/21/2023,-302.14,Credit,Web,1008,Success
4320,126,8/13/2022,-2517.63,Credit,Web,1024,Success
4321,139,8/20/2022,2876.13,Debit,Web,1011,Failed
4322,22,9/20/2020,4998.63,Debit,Web,1001,Success
4323,21,9/5/2024,2499.41,Debit,Mobile,1009,Success
4324,143,11/6/2022,-109.37,Credit,Mobile,1016,Success
4325,156,8/20/2023,-1179.59,Credit,Web,1002,Success
4326,86,11/20/2024,824.31,Debit,Mobile,1000,Success
4327,157,11/29/2021,-3172.54,Credit,Mobile,1014,Success
4328,5,9/11/2023,2566.96,Debit,Web,1023,Success
4329,45,4/3/2023,-2449.11,Credit,Web,1011,Success
4330,16,6/20/2023,-3939.33,Credit,ATM,1009,Success
4331,165,11/3/2023,2102.46,Debit,Mobile,1003,Success
4332,63,4/29/2020,3637.43,Debit,ATM,1023,Failed
4333,85,2/6/2024,-3585.57,Credit,Mobile,1013,Success
4334,63,10/11/2022,-1433.95,Credit,Mobile,1010,Failed
4335,40,1/13/2020,-933.03,Credit,Mobile,1022,Success
4336,5,8/25/2022,3973.92,Debit,ATM,1012,Failed
4337,110,3/22/2023,440.81,Debit,Mobile,1009,Success
4338,65,7/2/2024,4159.83,Debit,Web,1021,Success
4339,162,5/9/2022,4011.03,Debit,Web,1004,Success
4340,33,2/20/2021,-3352.5,Credit,Mobile,1017,Success
4341,136,12/8/2023,-4637.18,Credit,Mobile,1023,Success
4342,138,8/14/2025,2310.47,Debit,Mobile,1012,Success
4343,95,8/1/2024,2917.56,Debit,ATM,1023,Success
4344,84,4/25/2020,-3895.52,Credit,Mobile,1012,Success
4345,66,1/5/2022,869.94,Debit,Mobile,1025,Success
4346,48,10/20/2025,4235.26,Debit,Web,1011,Success
4347,144,8/16/2023,4732.77,Debit,Mobile,1007,Success
4348,53,7/26/2021,-1383.23,Credit,Mobile,1005,Success
4349,103,6/29/2025,4700.29,Debit,Mobile,1014,Success
4350,192,4/4/2021,-3163.7,Credit,Mobile,1018,Success
4351,66,8/9/2021,-1591.93,Credit,Mobile,1008,Success
4352,45,9/4/2025,2352.26,Debit,Mobile,1024,Success
4353,98,8/27/2025,-4593.1,Credit,Mobile,1000,Success
4354,131,7/17/2021,2901.97,Debit,Mobile,1011,Success
4355,124,5/20/2022,4487.39,Debit,ATM,1015,Success
4356,176,5/9/2021,696.25,Debit,Mobile,1003,Success
4357,144,10/25/2021,-3081.59,Credit,Mobile,1023,Success
4358,97,4/23/2021,4005.04,Debit,ATM,1004,Success
4359,165,7/25/2020,-2449.45,Credit,Mobile,1014,Success
4360,179,1/24/2021,-2763.28,Credit,Web,1024,Success
4361,147,6/5/2025,3795.65,Debit,Web,1019,Success
4362,90,7/10/2021,-549.78,Credit,Mobile,1008,Success
4363,90,4/14/2022,2160.11,Debit,Mobile,1010,Success
4364,66,6/26/2024,494.99,Debit,Mobile,1006,Success
4365,151,3/13/2024,371.48,Debit,Web,1023,Failed
4366,56,7/18/2024,-3434.31,Credit,Web,1022,Success
4367,85,5/19/2022,4358.12,Debit,Mobile,1016,Success
4368,133,11/26/2022,1036.84,Debit,Mobile,1008,Success
4369,61,10/28/2020,-3266.77,Credit,Mobile,1022,Success
4370,42,8/13/2023,3793.47,Debit,ATM,1019,Success
4371,22,9/16/2023,4098.17,Debit,Web,1022,Success
4372,1,7/29/2025,2408.11,Debit,Web,1007,Success
4373,18,1/11/2025,-2618.44,Credit,Mobile,1005,Success
4374,2,4/24/2024,4557.19,Debit,Mobile,1008,Success
4375,125,9/1/2021,-2454.92,Credit,Web,1001,Success
4376,137,3/31/2021,2452.47,Debit,ATM,1015,Success
4377,58,1/9/2020,4774.93,Debit,Mobile,1016,Success
4378,29,11/27/2023,1134.96,Debit,Web,1006,Success
4379,61,9/18/2021,-2148.92,Credit,Web,1002,Success
4380,97,12/18/2022,4442.56,Debit,Web,1008,Success
4381,71,5/22/2023,-4160.13,Credit,ATM,1004,Failed
4382,172,8/21/2020,-4018,Credit,Mobile,1019,Success
4383,29,10/20/2024,-2244.77,Credit,Mobile,1012,Success
4384,150,5/18/2025,3487.91,Debit,Mobile,1016,Success
4385,105,7/15/2022,-3480.19,Credit,Mobile,1023,Success
4386,153,11/17/2024,-1898.94,Credit,ATM,1001,Success
4387,106,11/6/2022,-3770.47,Credit,Web,1003,Success
4388,163,6/3/2020,3956.38,Debit,Web,1001,Success
4389,109,1/28/2025,2653.31,Debit,Mobile,1020,Success
4390,120,1/1/2020,-548.08,Credit,Mobile,1011,Success
4391,191,1/8/2021,-2206.26,Credit,Mobile,1013,Success
4392,2,3/11/2024,1026.8,Debit,ATM,1000,Success
4393,143,2/28/2021,4239.93,Debit,ATM,1015,Success
4394,30,8/18/2021,811.46,Debit,Mobile,1022,Success
4395,37,6/18/2021,4553.03,Debit,Mobile,1014,Success
4396,15,7/30/2022,4511.55,Debit,Web,1023,Success
4397,26,2/1/2021,2704.54,Debit,Mobile,1014,Success
4398,8,6/6/2025,820.87,Debit,ATM,1014,Success
4399,13,5/9/2025,-2133.03,Credit,ATM,1013,Success
4400,111,1/19/2020,1293.95,Debit,Mobile,1020,Success
4401,45,12/29/2020,-570.41,Credit,Web,1025,Success
4402,178,11/9/2022,4290.76,Debit,ATM,1024,Success
4403,147,9/23/2020,2456.47,Debit,Web,1015,Success
4404,17,3/10/2021,1861.97,Debit,Web,1013,Success
4405,118,8/5/2024,-3954.56,Credit,Web,1005,Success
4406,179,1/21/2024,-1600.53,Credit,Mobile,1007,Success
4407,158,3/19/2020,65.66,Debit,ATM,1011,Success
4408,189,10/5/2023,1900.55,Debit,Mobile,1025,Success
4409,40,9/17/2022,2689.11,Debit,Web,1001,Success
4410,158,10/5/2020,-2789.45,Credit,Mobile,1015,Success
4411,118,1/27/2023,-4887.05,Credit,Mobile,1007,Success
4412,4,11/22/2025,-1832.99,Credit,Web,1002,Success
4413,159,6/7/2025,-87.67,Credit,ATM,1000,Success
4414,104,9/9/2020,1187.47,Debit,Web,1018,Success
4415,132,3/27/2023,-3851.07,Credit,ATM,1002,Success
4416,111,2/18/2024,-1170.3,Credit,Mobile,1012,Success
4417,188,8/31/2024,3718.29,Debit,ATM,1006,Success
4418,69,9/13/2024,1890.61,Debit,Web,1005,Success
4419,19,5/14/2021,-1036.32,Credit,Web,1024,Success
4420,20,9/12/2023,3212.3,Debit,Mobile,1007,Success
4421,43,7/26/2022,-3995.3,Credit,Mobile,1005,Success
4422,106,8/31/2025,4918.55,Debit,Mobile,1006,Success
4423,15,12/27/2021,-54.25,Credit,Web,1004,Success
4424,84,10/19/2020,-2274.99,Credit,Mobile,1009,Success
4425,163,11/10/2022,-2930.7,Credit,Mobile,1002,Success
4426,120,3/19/2023,2753.88,Debit,ATM,1023,Success
4427,150,10/2/2022,2318.36,Debit,Mobile,1009,Success
4428,43,9/14/2024,-1130.33,Credit,Web,1024,Success
4429,50,9/27/2024,1810.47,Debit,Web,1025,Success
4430,30,10/23/2020,3027.89,Debit,Mobile,1000,Success
4431,142,10/28/2022,4388.81,Debit,Mobile,1019,Success
4432,176,6/16/2022,4633.23,Debit,Mobile,1009,Success
4433,24,1/19/2022,3477.11,Debit,ATM,1008,Failed
4434,130,1/9/2021,3703.17,Debit,Mobile,1022,Success
4435,83,12/1/2023,-4146.02,Credit,ATM,1017,Success
4436,45,7/25/2024,3921.56,Debit,Mobile,1003,Success
4437,107,9/25/2025,3821.18,Debit,Mobile,1015,Success
4438,13,5/9/2021,-1605.45,Credit,Mobile,1004,Success
4439,154,7/8/2020,548.31,Debit,Mobile,1017,Success
4440,81,6/29/2023,390.98,Debit,ATM,1005,Failed
4441,175,3/7/2022,3867.85,Debit,ATM,1003,Success
4442,33,1/27/2020,3608.7,Debit,ATM,1026,Success
4443,154,5/26/2021,329.82,Debit,Mobile,1016,Success
